# Table format: 2D
# table_unit = g/s
# axis1_unit = null
# axis2_unit = psi
5
6
     1.00000000000000e+00      7.50000000000000e-01      5.00000000000000e-01      2.50000000000000e-01      0.00000000000000e+00
     0.00000000000000e+00      2.00000000000000e+01      4.00000000000000e+01      6.00000000000000e+01      8.00000000000000e+01      1.00000000000000e+02
     0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     3.26666666700000e+00      2.45000000000000e+00      1.22500000000000e+00      3.06250000000000e-01      0.00000000000000e+00
     5.61458333300000e+00      4.21093750000000e+00      2.10546875000000e+00      5.26367188000000e-01      0.00000000000000e+00
     7.14583333300000e+00      5.35937500000000e+00      2.67968750000000e+00      6.69921875000000e-01      0.00000000000000e+00
     8.26875000000000e+00      6.20156250000000e+00      3.10078125000000e+00      7.75195313000000e-01      0.00000000000000e+00
     9.39166666700000e+00      7.04375000000000e+00      3.52187500000000e+00      8.80468750000000e-01      0.00000000000000e+00
